tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,date,time,dogs_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
799422933579902976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,2016-11-18,01:24:14,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,Miniature Pinscher,0.58,True,Redbone,0.28,True,Toy Terrier,0.02,True,1830,7798
799297110730567681,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,Jeffrey,2016-11-17,17:04:16,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,Malamute,0.99,True,Siberian Husky,0.01,True,Eskimo Dog,0.01,True,2618,9547
799063482566066176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,2016-11-17,01:35:54,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk Terrier,0.33,True,Norwich Terrier,0.23,True,Australian Terrier,0.21,True,2383,7815
798933969379225600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,2016-11-16,17:01:16,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian Husky,0.7,True,Eskimo Dog,0.23,True,Malamute,0.04,True,4253,12631
798925684722855936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,2016-11-16,16:28:21,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West Highland White Terrier,0.54,True,Cairn,0.18,True,Norfolk Terrier,0.16,True,1385,7287
798209839306514432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,2016-11-14,17:03:50,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.52,True,Shih-Tzu,0.1,True,Pomeranian,0.1,True,2462,10097
797971864723324932,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,2016-11-14,01:18:12,None,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American Staffordshire Terrier,0.49,True,Chihuahua,0.31,True,Staffordshire Bullterrier,0.07,True,2960,11167
797971864723324932,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,2016-11-14,01:18:12,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American Staffordshire Terrier,0.49,True,Chihuahua,0.31,True,Staffordshire Bullterrier,0.07,True,2960,11167
797545162159308800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,2016-11-12,21:02:38,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.95,True,Cardigan,0.03,True,Papillon,0.01,True,4686,14086
797236660651966464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,2016-11-12,00:36:46,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,Collie,0.77,True,Border Collie,0.1,True,Kelpie,0.05,True,6276,19259
796865951799083009,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,2016-11-11,00:03:42,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.84,True,Boston Bull,0.08,True,Pembroke,0.03,True,1862,7437
796759840936919040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,2016-11-10,17:02:03,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American Staffordshire Terrier,0.46,True,Staffordshire Bullterrier,0.16,True,Weimaraner,0.14,True,2903,11403
796484825502875648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,2016-11-09,22:49:15,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker Spaniel,0.12,True,Seat Belt,0.11,False,Australian Terrier,0.1,True,1679,7305
796484825502875648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,2016-11-09,22:49:15,None,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker Spaniel,0.12,True,Seat Belt,0.11,False,Australian Terrier,0.1,True,1679,7305
796387464403357696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,2016-11-09,16:22:22,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.46,True,Pomeranian,0.29,True,Siamese Cat,0.05,False,3972,10638
796149749086875649,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,2016-11-09,00:37:46,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,Golden Retriever,0.6,True,Labrador Retriever,0.14,True,Seat Belt,0.09,False,13633,31063
796116448414461957,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,2016-11-08,22:25:27,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,0.7,True,Pembroke,0.26,True,Papillon,0.02,True,2294,8792
796080075804475393,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,2016-11-08,20:00:55,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,Chow,0.97,True,Tibetan Mastiff,0.01,True,Gibbon,0.0,False,2209,8161
796031486298386433,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,2016-11-08,16:47:50,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Golden Retriever,0.89,True,Labrador Retriever,0.07,True,Doormat,0.01,False,3570,10460
795464331001561088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,2016-11-07,03:14:10,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden Retriever,0.19,True,Chesapeake Bay Retriever,0.16,True,Soft-Coated Wheaten Terrier,0.12,True,22403,47638
795464331001561088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,2016-11-07,03:14:10,None,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden Retriever,0.19,True,Chesapeake Bay Retriever,0.16,True,Soft-Coated Wheaten Terrier,0.12,True,22403,47638
795400264262053889,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,2016-11-06,22:59:35,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Golden Retriever,0.93,True,Labrador Retriever,0.06,True,Tennis Ball,0.0,False,2738,9674
795076730285391872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,2016-11-06,01:33:58,None,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Gas Pump,0.68,False,Harvester,0.05,False,Swing,0.04,False,5194,15633
794926597468000259,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,2016-11-05,15:37:24,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Teddy,0.57,False,Bath Towel,0.17,False,Toy Poodle,0.04,True,2199,9875
794332329137291264,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,2016-11-04,00:15:59,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.99,True,Malamute,0.0,True,Great Pyrenees,0.0,True,2577,9300
794205286408003585,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,2016-11-03,15:51:10,None,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Pedestal,0.66,False,Fountain,0.29,False,Brass,0.02,False,3171,8924
794205286408003585,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,2016-11-03,15:51:10,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Pedestal,0.66,False,Fountain,0.29,False,Brass,0.02,False,3171,8924
793962221541933056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,2016-11-02,23:45:19,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador Retriever,0.86,True,Golden Retriever,0.04,True,Staffordshire Bullterrier,0.02,True,4671,16209
793845145112371200,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,2016-11-02,16:00:06,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old English Sheepdog,0.77,True,Bedlington Terrier,0.11,True,Kerry Blue Terrier,0.05,True,1781,8936
793601777308463104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,2016-11-01,23:53:02,None,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature Pinscher,0.54,True,Chihuahua,0.22,True,Toy Terrier,0.09,True,1545,7706
793500921481273345,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,2016-11-01,17:12:16,None,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Golden Retriever,0.33,True,Labrador Retriever,0.22,True,Chesapeake Bay Retriever,0.16,True,2273,10307
793286476301799424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,2016-11-01,03:00:09,None,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan Hound,0.27,True,Borzoi,0.14,True,Doormat,0.11,False,8746,23730
793271401113350145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,2016-11-01,02:00:14,None,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian Husky,0.23,True,Eskimo Dog,0.21,True,Pembroke,0.07,True,2299,8413
793256262322548741,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,None,2016-11-01,01:00:05,None,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Basset,0.21,True,Walker Hound,0.06,True,Beagle,0.04,True,7962,19280
793241302385262592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,2016-11-01,00:00:38,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden Retriever,0.56,True,Labrador Retriever,0.39,True,Cocker Spaniel,0.04,True,3144,10144
793226087023144960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,2016-10-31,23:00:11,None,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired Fox Terrier,0.46,True,Lakeland Terrier,0.27,True,English Springer,0.08,True,2763,9458
793210959003287553,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,2016-10-31,22:00:04,None,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,Doormat,0.87,False,French Bulldog,0.02,True,Boston Bull,0.02,True,2659,8613
793195938047070209,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,2016-10-31,21:00:23,None,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador Retriever,0.65,True,Golden Retriever,0.07,True,Chihuahua,0.04,True,5371,14681
793195938047070209,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,2016-10-31,21:00:23,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador Retriever,0.65,True,Golden Retriever,0.07,True,Chihuahua,0.04,True,5371,14681
793180763617361921,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,2016-10-31,20:00:05,None,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland Terrier,0.27,True,Irish Terrier,0.22,True,Airedale,0.13,True,1912,6676
793165685325201412,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,2016-10-31,19:00:10,None,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Golden Retriever,0.95,True,Labrador Retriever,0.04,True,Doormat,0.0,False,2670,9048
793150605191548928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,2016-10-31,18:00:14,None,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian Greyhound,0.19,True,Bluetick,0.16,True,Standard Poodle,0.13,True,1625,5951
793135492858580992,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,None,2016-10-31,17:00:11,None,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.74,False,Saltshaker,0.05,False,Teddy,0.05,False,2402,6202
793120401413079041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,2016-10-31,16:00:13,None,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador Retriever,0.72,True,Golden Retriever,0.17,True,Kuvasz,0.04,True,3743,12222
792913359805018113,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13,10,a,2016-10-31,02:17:31,None,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,Web Site,0.23,False,Lighter,0.08,False,Switch,0.04,False,3779,13820
792883833364439040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,2016-10-31,00:20:11,None,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-O'-Lantern,1.0,False,Basketball,0.0,False,Standard Poodle,0.0,True,4078,10914
792773781206999040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,2016-10-30,17:02:53,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire Terrier,0.91,True,Silky Terrier,0.07,True,Australian Terrier,0.0,True,1613,7124
792394556390137856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,2016-10-29,15:55:58,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker Spaniel,0.75,True,Irish Setter,0.09,True,Miniature Poodle,0.06,True,4090,12942
792050063153438720,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,2016-10-28,17:07:05,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.94,True,Swab,0.05,False,Tibetan Terrier,0.0,True,1700,6895
791672322847637504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,None,2016-10-27,16:06:04,None,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden Retriever,0.71,True,Labrador Retriever,0.22,True,Kuvasz,0.02,True,2993,11355
791406955684368384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,2016-10-26,22:31:36,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.97,True,Cardigan,0.03,True,Basenji,0.0,True,3935,12696
791312159183634433,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,2016-10-26,16:14:55,None,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Miniature Pinscher,0.89,True,Toy Terrier,0.1,True,Doberman,0.0,True,2417,8467
